id,subsystem,brand,model,technology,hs_code,country_of_manufacture,country_designed,confidence_tier,blue_uas_status,source_authority,source_url,source_status,price_usd,price_min,price_max,price_is_range,max_power_w,weight_g,wh_per_kg,capacity_mah,voltage,specs
ELEC-BOSCHSENSORTEC-BMP390-2026-05-09,electronics,Bosch Sensortec,BMP390,BAROMETER,902580,DEU,DEU,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://www.bosch-sensortec.com,ok,3.15,3.15,3.15,False,,0.1,,,,"{""altitude_resolution"": ""±25 cm"", ""noise"": ""0.02 Pa RMS"", ""output_data_rate"": ""200 Hz"", ""pressure_range"": ""300-1250 hPa"", ""relative_accuracy"": ""±0.03 hPa""}"
ELEC-BOTLINK-4GLTEMODULE-2026-05-29,electronics,Botlink,4G LTE Module,LTE_DATA_LINK,851762,USA,USA,Tier 2 Triangulated,none,public_knowledge_plus_auvsi_mention,,,,,,False,,,,,,
ELEC-BOTLINK-XRD-2026-05-29,electronics,Botlink,XRD,LTE_DATA_LINK,851762,USA,USA,Tier 3 Inferred,none,public_knowledge_plus_auvsi_mention,,,,,,False,,,,,,
ELEC-BRAINFPV-RADIX2HD-2026-05-09,electronics,BrainFPV,RADIX 2 HD,FLIGHT_CONTROLLER,853710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.brainfpv.com/product/radix-2-hd-flight-controller/,ok,99.0,99.0,99.0,False,,7.0,,,,"{""barometer"": ""DPS310 Rev1.2+"", ""flash_mb"": ""16 MB"", ""imu"": ""BMI270 individually calibrated"", ""motor_outputs"": ""8 bidirectional DShot"", ""processor"": ""STM32H750 480MHz"", ""uart_count"": ""6.5""}"
ELEC-BRAINFPV-RADIXLI-2026-05-09,electronics,BrainFPV,RADIX Li,FLIGHT_CONTROLLER,853710,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.brainfpv.com/radix-li/,ok,60.0,60.0,60.0,False,,4.5,,,,"{""imu"": ""BMI160"", ""osd"": ""Custom BrainFPV full-graphic 3D horizon"", ""processor"": ""STM32F446RET6 180MHz"", ""uart_count"": ""4""}"
ELEC-CASTLECREATIONS-CCBEC-2026-05-09,electronics,Castle Creations,CC BEC,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/bec-voltage-regulators-1,ok,25.0,20.0,30.0,True,,,,,,"{""peak_current"": ""10 A""}"
ELEC-CASTLECREATIONS-CCBEC2.0-2026-05-09,electronics,Castle Creations,CC BEC 2.0,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/cc-bec-2-0-010-0154-00,ok,35.0,30.0,40.0,True,,21.0,,,,"{""continuous_current_5v"": ""9 A"", ""default_output"": ""5.25 V"", ""max_input_voltage_no_brake"": ""58.8 V"", ""output_voltage_range"": ""4.75-12 V"", ""peak_current"": ""14 A""}"
ELEC-CASTLECREATIONS-CCBEC2.0WP-2026-05-09,electronics,Castle Creations,CC BEC 2.0 WP,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/cc-bec-2-0-waterproof-voltage-regulator-010-0153-00,ok,52.5,45.0,60.0,True,,,,,,"{""continuous_current_5v"": ""10 A"", ""default_output"": ""5.25 V"", ""output_voltage_range"": ""4.75-12 V"", ""peak_current"": ""15 A"", ""waterproof"": ""yes""}"
ELEC-CASTLECREATIONS-CCBECNANO-2026-05-09,electronics,Castle Creations,CC BEC NANO,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/bec-voltage-regulators-1,ok,12.5,10.0,15.0,True,,,,,,"{""output_voltage"": ""5 V"", ""peak_current"": ""4 A""}"
ELEC-CASTLECREATIONS-CCBECPRO-2026-05-09,electronics,Castle Creations,CC BEC Pro,BEC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/cc-bec-pro-010-0004-01,ok,49.5,44.0,55.0,True,,1.4,,,,"{""input_voltage_max"": ""50.4 V"", ""output_current_peak"": ""20 A"", ""output_voltage_range"": ""4.9-12.5 V"", ""regulator_type"": ""switching BEC""}"
ELEC-CASTLECREATIONS-DMR3040-2026-05-28,electronics,Castle Creations,DMR3040,ESC_BLDC,850440,USA,USA,Tier 0 Anchor,none,community_test_data,https://database.tytorobotics.com/escs/9g6/,ok,,,,False,,17.1,,,,"{""weight_g"": 17.1}"
ELEC-CASTLECREATIONS-PHOENIXEDGEHV120-2026-05-09,electronics,Castle Creations,Phoenix Edge HV 120,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/phoenix-edge-hv-120-esc-010-0104-00,ok,200.0,200.0,200.0,False,,5.2,,,,"{""continuous_current"": ""120 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-PHOENIXEDGEHV160-2026-05-09,electronics,Castle Creations,Phoenix Edge HV 160,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/phoenix-edge-hv-160-esc-010-0103-00,ok,230.0,230.0,230.0,False,,8.2,,,,"{""continuous_current"": ""160 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-PHOENIXEDGEHV40-2026-05-09,electronics,Castle Creations,Phoenix Edge HV 40,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/phoenix-edge-hv-40-esc-010-0107-00,ok,144.95,144.95,144.95,False,,30.6,,,,"{""continuous_current"": ""40 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-PHOENIXEDGEHV60-2026-05-09,electronics,Castle Creations,Phoenix Edge HV 60,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/phoenix-edge-hv-60-esc-010-0106-00,ok,165.0,165.0,165.0,False,,59.2,,,,"{""continuous_current"": ""60 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-PHOENIXEDGEHV80-2026-05-09,electronics,Castle Creations,Phoenix Edge HV 80,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/phoenix-edge-hv-80-esc-010-0105-00,ok,180.0,180.0,180.0,False,,62.2,,,,"{""continuous_current"": ""80 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-TALON60-2026-05-09,electronics,Castle Creations,Talon 60,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.castlecreations.com/en/talon-60-6s-25-2v-60-amp-esc-with-20-amp-bec-010-0163-00,ok,68.0,68.0,68.0,False,,57.0,,,,"{""bec_output"": ""5V 8A / 20A peak"", ""continuous_current"": ""60 A"", ""max_temp"": ""100 °C""}"
ELEC-CASTLECREATIONS-TALON90-2026-05-09,electronics,Castle Creations,Talon 90,ESC_BLDC,850440,USA,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.castlecreations.com,ok,120.0,100.0,140.0,True,,75.0,,,,"{""bec_output"": ""5V-8V adjustable"", ""burst_current"": ""90 A"", ""max_continuous_current"": ""90 A"", ""protocol_support"": ""PWM""}"
ELEC-CHARGERY-BMS16TV4.2-2026-05-09,electronics,Chargery,BMS16T V4.2,BMS,853890,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://www.chargery.com/doc/Chargery_BMS16T_specification_V4.2.pdf,ok,170.4,154.9,185.9,True,,,,,,"{""balance_current"": ""1200 mA/cell"", ""cell_count_range"": ""2-16 S"", ""cell_voltage_accuracy"": ""5 mV"", ""max_continuous_current"": ""100-600 A"", ""temp_sensors"": ""2 channels""}"
HOUS-CINCHCONNECTIVITYSOL-DURACONMICROD-2026-05-09,electronics,Cinch Connectivity Solutions,Dura-Con Micro-D,CONNECTOR,853690,MEX,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.defenseadvancement.com/feature/connectivity-the-military-drone-market/,bot_blocked,30.0,10.0,50.0,True,,,,,,"{""form_factor"": ""Micro-D rectangular"", ""pitch"": ""1.27 mm""}"
HOUS-CINCHCONNECTIVITYSOL-MD801SERIES-2026-05-09,electronics,Cinch Connectivity Solutions,MD801 Series,CONNECTOR,853690,MEX,USA,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://www.defenseadvancement.com/feature/connectivity-the-military-drone-market/,bot_blocked,87.5,25.0,150.0,True,,,,,,"{""max_contacts"": ""130 contacts"", ""plating_options"": ""standard and specialty"", ""shell_styles"": ""jam nut;square flange;in-line"", ""termination_options"": ""crimp;solder;PC tail""}"
ELEC-COBHAMAEROSPACECOMMUNICATIONS-AVIATOR200-2026-06-05,electronics,Cobham Aerospace Communications,AVIATOR 200,INMARSAT_SWIFTBROADBAND_LBAND,851762,DNK,DNK,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.cobhamaerospacecommunications.com/aircraft-satcom-systems/aircraft-cabin-connectivity/aviator-200/,ok,,,,False,,,,,,"{""antenna_type"": ""Low Gain Antenna (LGA) - 'Jet Blade', mechanically-fixed low-profile (not steered)"", ""data_rate"": ""Background IP up to 200 kbps; SwiftBroadband voice"", ""dimensions_mm"": ""SBU (SwiftBroadband Unit) 228 x 200 x 50 mm; system also includes HPA/LNA + Configuration Module + antenna"", ""environmental_qual"": ""RTCA DO-160E"", ""evidence_tier"": ""Tier 1 Verified"", ""faa_certification"": ""FAA PMA"", ""faa_tso"": ""null - no specific FAA TSO/ETSO number in the brochure; Cobham AVIATORs carry FAA PMA (Parts Manufacturer Approval). Honeywell Aspire 200 holds aircraft STCs. Specific TSO numbers not published in datasheet."", ""frequency_band"": ""L-band (1525-1660.5 MHz) [service-level]"", ""inmarsat_service_tier"": ""Inmarsat SwiftBroadband 200 (SBB Class 15), single channel"", ""mil_std_810"": ""null - MIL-STD-810 not cited. These are civil-aviation terminals qualified to RTCA DO-160 (the aeronautical environmental standard) instead. Not fabricated."", ""supply_voltage"": ""28 VDC (aircraft power, via SBU)"", ""weight"": ""null - SBU low-weight; specific mass not in text extract""}"
ELEC-COBHAMAEROSPACECOMMUNICATIONS-AVIATOR300-2026-06-05,electronics,Cobham Aerospace Communications,AVIATOR 300,INMARSAT_SWIFTBROADBAND_LBAND,851762,DNK,DNK,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.airsatone.com/cobham-aviator-300-airtime-price-guide,ok,,,,False,,,,,,"{""antenna_type"": ""Intermediate Gain Antenna (IGA), ARINC 741/781 compatible"", ""data_rate"": ""Up to 332 kbps (IGA); simultaneous data + voice"", ""dimensions_mm"": ""SBU 228 x 200 x 50 mm + HPA/LNA + CM + antenna"", ""environmental_qual"": ""RTCA DO-160E"", ""evidence_tier"": ""Tier 1 Verified"", ""faa_certification"": ""FAA PMA"", ""faa_tso"": ""null - no specific FAA TSO/ETSO number in the brochure; Cobham AVIATORs carry FAA PMA (Parts Manufacturer Approval). Honeywell Aspire 200 holds aircraft STCs. Specific TSO numbers not published in datasheet."", ""frequency_band"": ""L-band (1525-1660.5 MHz) [service-level]"", ""inmarsat_service_tier"": ""Inmarsat SwiftBroadband (SBB Class 7, Intermediate Gain), single channel"", ""mil_std_810"": ""null - MIL-STD-810 not cited. These are civil-aviation terminals qualified to RTCA DO-160 (the aeronautical environmental standard) instead. Not fabricated."", ""supply_voltage"": ""28 VDC"", ""weight"": ""null - low-weight SBU; specific mass not in text extract""}"
ELEC-COBHAMAEROSPACECOMMUNICATIONS-AVIATOR350-2026-06-05,electronics,Cobham Aerospace Communications,AVIATOR 350,INMARSAT_SWIFTBROADBAND_LBAND,851762,DNK,DNK,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.satcom.pro/catalog/4351.html,ok,,,,False,,,,,,"{""antenna_type"": ""High Gain Antenna (HGA), ARINC 741/781 compatible"", ""data_rate"": ""Up to 432 kbps (HGA); streaming above 256 kbps; simultaneous data + voice"", ""dimensions_mm"": ""SBU 228 x 200 x 50 mm + HPA/LNA + CM + HGA"", ""environmental_qual"": ""RTCA DO-160E"", ""evidence_tier"": ""Tier 1 Verified"", ""faa_certification"": ""FAA PMA"", ""faa_tso"": ""null - no specific FAA TSO/ETSO number in the brochure; Cobham AVIATORs carry FAA PMA (Parts Manufacturer Approval). Honeywell Aspire 200 holds aircraft STCs. Specific TSO numbers not published in datasheet."", ""frequency_band"": ""L-band (1525-1660.5 MHz) [service-level]"", ""inmarsat_service_tier"": ""Inmarsat SwiftBroadband (SBB Class 6, High Gain), single channel"", ""mil_std_810"": ""null - MIL-STD-810 not cited. These are civil-aviation terminals qualified to RTCA DO-160 (the aeronautical environmental standard) instead. Not fabricated."", ""supply_voltage"": ""28 VDC"", ""weight"": ""null - SBU; specific mass not in text extract""}"
ELEC-COBHAMAEROSPACECOMMUNICATIONS-AVIATOR700D-2026-06-05,electronics,Cobham Aerospace Communications,AVIATOR 700D,INMARSAT_SWIFTBROADBAND_LBAND,851762,DNK,DNK,Tier 3 Inferred,,vendor_catalog_cc_ingest,https://www.satcom.pro/catalog/2227.html,ok,,,,False,,,,,,"{""antenna_type"": ""High Gain Antenna (HGA), ARINC 741/781"", ""data_rate"": ""Background IP up to 432 kbps; streaming IP 8/16/32/64/128 kbps; up to 8 simultaneous voice"", ""dimensions_mm"": ""320.5 x 90.4 x 193.5 mm (unit); 3 MCU size; ARINC 404A rear"", ""environmental_qual"": ""RTCA DO-160D / DO-160E"", ""evidence_tier"": ""Tier 1 Verified"", ""faa_certification"": ""FAA PMA"", ""faa_tso"": ""null - no specific FAA TSO/ETSO number in the brochure; Cobham AVIATORs carry FAA PMA (Parts Manufacturer Approval). Honeywell Aspire 200 holds aircraft STCs. Specific TSO numbers not published in datasheet."", ""frequency_band"": ""L-band (1525-1660.5 MHz) [service-level]"", ""inmarsat_service_tier"": ""Inmarsat SwiftBroadband (SBB Class 6, HGA) + Classic Aero (Aero-H+) - dual service, multi-channel"", ""mil_std_810"": ""null - MIL-STD-810 not cited. These are civil-aviation terminals qualified to RTCA DO-160 (the aeronautical environmental standard) instead. Not fabricated."", ""supply_voltage"": ""28 VDC"", ""weight"": ""SDU 5.1 kg (11.2 lbs) + HPA 3.5 kg (7.2 lbs) (key LRUs)""}"
ELEC-COLLINSAEROSPACE-ARC210-2026-05-09,electronics,Collins Aerospace,ARC-210,RADIO_DATALINK,851762,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.collinsaerospace.com/what-we-do/Communications/Radio-and-data-link-products/AN-ARC-210,bot_blocked,,,,False,,,,,,
ELEC-COLLINSAEROSPACE-TACR16DLTACNETRADIO-2026-05-09,electronics,Collins Aerospace,TACR-16DL TacNet Radio,RADIO_DATALINK,851762,USA,USA,Tier 3 Inferred,none,vendor_datasheet,https://www.collinsaerospace.com,bot_blocked,100000.0,50000.0,150000.0,True,,4500.0,,,,"{""data_rate_kbps"": ""238.4 kbps"", ""encryption"": ""NSA Type 1"", ""freq_hopping"": ""51 frequencies"", ""frequency_mhz"": ""960-1215 MHz"", ""net_entry_s"": ""12 s"", ""range_nm"": ""300+ nm"", ""type"": ""Link 16 JTIDS/MIDS""}"
ELEC-CUAV-CRTK2-2026-05-09,electronics,CUAV,C-RTK 2,GPS_RECEIVER,852691,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://doc.cuav.net/gps/c-rtk2/en/,ok,300.0,200.0,400.0,True,,,,,,"{""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo"", ""imu_integrated"": ""yes (industrial-grade)"", ""rtk_capable"": ""yes (PPK and RTK)"", ""sd_card_logging"": ""yes (for PPK)""}"
ELEC-CUAV-CANPMU-2026-05-09,electronics,CUAV,CAN PMU,POWER_MODULE,850440,CHN,CHN,Tier 2 Triangulated,none,vendor_datasheet,https://doc.cuav.net/power-module/can-pmu/en/,ok,65.0,55.0,75.0,True,,,,,,"{""bec_max_current"": ""8 A"", ""bec_output"": ""5 V"", ""compensation_algorithm"": ""iTT"", ""processor"": ""STM32F4"", ""sampling_rate"": "">100 Hz"", ""signal_type"": ""DroneCAN digital""}"
ELEC-CUAV-CANPMULITE-2026-05-09,electronics,CUAV,CAN PMU Lite,POWER_MODULE,850440,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://unmannedrc.com/products/cuav-can-pmu-lite-power-module-open-source-drone-hardware,ok,42.5,35.0,50.0,True,,,,,,"{""bec_max_current"": ""4 A"", ""bec_output"": ""5.2 V"", ""current_accuracy_80A"": ""0.2 A"", ""processor"": ""STM32F412"", ""signal_type"": ""DroneCAN digital"", ""voltage_accuracy"": ""0.15 V""}"
ELEC-CUAV-HVPM-2026-05-09,electronics,CUAV,HV PM,POWER_MODULE,850440,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://doc.cuav.net/power-module/en/hv-pm.html,ok,20.0,15.0,25.0,True,,29.0,,,,"{""bec_max_current"": ""5 A"", ""bec_output"": ""5 V"", ""current_detection_accuracy"": ""±0.2 A"", ""max_current_detection"": ""60 A"", ""signal_type"": ""analog"", ""voltage_detection_accuracy"": ""±0.1 V""}"
ELEC-CUAV-MS5525DSO-2026-05-09,electronics,CUAV,MS5525DSO,AIRSPEED_SENSOR,902620,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://www.cuav.net,homepage,45.0,35.0,55.0,True,,,,,,"{""pressure_range"": ""1 PSI differential"", ""resolution"": ""24 bit"", ""sensor_ic"": ""TE MS5525DSO""}"
ELEC-CUAV-NEOV2PRO-2026-05-09,electronics,CUAV,NEO V2 Pro,GPS_RECEIVER,852691,CHN,CHN,Tier 0 Anchor,none,vendor_datasheet,https://doc.cuav.net/gps/neo-series-gnss/en/neo-v2-pro.html,ok,52.5,40.0,65.0,True,,33.0,,,,"{""barometer"": ""MS5611"", ""compass"": ""RM3100 (industrial grade)"", ""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo;QZSS;SBAS"", ""gnss_module"": ""u-blox M8N"", ""processor"": ""STM32F412"", ""rtk_capable"": ""no""}"
ELEC-CUAV-NORA+-2026-05-09,electronics,CUAV,Nora+,FLIGHT_CONTROLLER,853710,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://store.cuav.net/shop/nora/,ok,399.0,299.0,499.0,True,,75.0,,,,"{""barometer"": ""2x MS5611 dual"", ""imu"": ""ICM-42688-P + ICM-20689 + BMI088 triple"", ""magnetometer"": ""RM3100"", ""processor"": ""STM32H743 480MHz no IO"", ""uart_count"": ""7"", ""usb_speed"": ""USB HS 480 Mb/s""}"
ELEC-CUAV-V5NANO-2026-05-09,electronics,CUAV,V5 nano,FLIGHT_CONTROLLER,853710,CHN,CHN,Tier 3 Inferred,none,vendor_datasheet,https://doc.cuav.net/controller/v5-autopilot/en/v5-nano.html,ok,114.0,89.0,139.0,True,,45.0,,,,"{""barometer"": ""MS5611"", ""imu"": ""ICM-20689 + ICM-20602 + BMI055 triple"", ""magnetometer"": ""IST8310"", ""processor"": ""STM32F765 216MHz no IO"", ""pwm_outputs"": ""11""}"
ELEC-CUAV-V5+-2026-05-09,electronics,CUAV,V5+,FLIGHT_CONTROLLER,853710,CHN,CHN,Tier 2 Triangulated,none,vendor_datasheet,https://doc.cuav.net/controller/v5-autopilot/en/v5+.html,ok,264.0,199.0,329.0,True,,91.0,,,,"{""barometer"": ""MS5611"", ""imu"": ""ICM-20689 + BMI055 dual/triple"", ""magnetometer"": ""IST8310"", ""processor"": ""STM32F765 216MHz + STM32F100 IO"", ""uart_count"": ""5""}"
ELEC-CUAV-X7PRO-2026-05-09,electronics,CUAV,X7 Pro,FLIGHT_CONTROLLER,853710,CHN,CHN,Tier 2 Triangulated,none,vendor_datasheet,https://doc.cuav.net/controller/x7/en/x7-pro.html,,,,,False,,101,,,,
ELEC-CUBEPILOT-CUBEBLACK-2026-05-09,electronics,CubePilot,Cube Black,FLIGHT_CONTROLLER,901420,TWN,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://ardupilot.org/copter/docs/common-thecube-overview.html,ok,211.5,185.0,238.0,True,,51.5,,,,"{""barometer"": ""2x MS5611 dual"", ""can_count"": ""2"", ""connector"": ""80-pin Hirose DF17"", ""imu"": ""MPU9250 + LSM303D + L3GD20 triple"", ""processor"": ""STM32F427 168MHz + STM32F100 IO"", ""redundancy"": ""Triple IMU dual baro dual compass"", ""uart_count"": ""5""}"
ELEC-CUBEPILOT-CUBEBLUE-2026-05-09,electronics,CubePilot,Cube Blue,FLIGHT_CONTROLLER,853710,USA,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://docs.cubepilot.org/user-guides/autopilot/the-cube,ok,,,,False,,,,,,
ELEC-CUBEPILOT-CUBEBLUEH7-2026-05-09,electronics,CubePilot,Cube Blue H7,FLIGHT_CONTROLLER,853710,USA,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://docs.cubepilot.org,ok,500.0,400.0,600.0,True,,64.0,,,,"{""connector"": ""80-pin DF17"", ""processor"": ""STM32H753"", ""redundancy"": ""triple IMU""}"
HOUS-CUBEPILOT-CUBEID-2026-05-09,electronics,CubePilot,Cube ID,SAFETY_SYSTEM,852692,TWN,AUS,Tier 2 Triangulated,none,vendor_datasheet,https://docs.cubepilot.org/user-guides/cube-id/cube-id,ok,23.0,7.0,39.0,True,,10.0,,,,"{""broadcast_rate"": ""1 Hz"", ""weight"": ""~10 g""}"
ELEC-CUBEPILOT-CUBEORANGE+-2026-05-09,electronics,CubePilot,Cube Orange+,FLIGHT_CONTROLLER,853710,TWN,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://docs.cubepilot.org,ok,367.5,280.0,455.0,True,,64.0,,,,"{""barometer"": ""MS5611 (x2)"", ""clock_speed"": ""400 MHz"", ""connector"": ""80-pin DF17"", ""flash_memory"": ""2 MB"", ""imu"": ""ICM-42688;ICM-20948;ICM-20649"", ""processor"": ""STM32H757"", ""ram"": ""1 MB"", ""redundancy"": ""triple IMU""}"
ELEC-CUBEPILOT-CUBEPURPLE-2026-05-09,electronics,CubePilot,Cube Purple,FLIGHT_CONTROLLER,901420,TWN,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://ardupilot.org/copter/docs/common-thecubepurple-overview.html,ok,500.0,500.0,500.0,False,,32.5,,,,"{""barometer"": ""MS5611 single"", ""can_count"": ""2"", ""height_mm"": ""10 mm"", ""imu"": ""MPU9250 single"", ""processor"": ""STM32F427 168MHz + STM32F100 IO"", ""uart_count"": ""5""}"
ELEC-CUBEPILOT-CUBEYELLOW-2026-05-09,electronics,CubePilot,Cube Yellow,FLIGHT_CONTROLLER,901420,TWN,AUS,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://ardupilot.org/copter/docs/common-thecubeyellow-overview.html,ok,1180.0,1180.0,1180.0,False,,51.5,,,,"{""barometer"": ""2x MS5611 dual"", ""can_count"": ""2"", ""imu"": ""ICM20602 + ICM20948 + ICM20649 triple"", ""processor"": ""STM32F777 400MHz + STM32F103 IO"", ""redundancy"": ""Triple IMU dual baro heated isolated"", ""uart_count"": ""5""}"
ELEC-CUBEPILOT-CUBEORANGE-2026-05-09,electronics,CubePilot,CubeOrange,FLIGHT_CONTROLLER,901420,TWN,AUS,Tier 2 Triangulated,vendor_claimed,vendor_datasheet,https://ardupilot.org/copter/docs/common-thecubeorange-overview.html,ok,999.0,999.0,999.0,False,,53.0,,,,"{""barometer"": ""2x MS5611 dual"", ""can_fd"": ""2 CAN FD"", ""imu"": ""ICM20602 + ICM20948 + ICM20649 triple"", ""processor"": ""STM32H753 400MHz + STM32F103 IO"", ""redundancy"": ""Triple IMU dual baro heated isolated"", ""uart_count"": ""5""}"
ELEC-CUBEPILOT-HERE3+-2026-05-09,electronics,CubePilot,Here3+,GPS_RECEIVER,852691,TWN,AUS,Tier 2 Triangulated,none,vendor_datasheet,https://docs.cubepilot.org/user-guides/here-3/here-3-manual,ok,125.0,90.0,160.0,True,,,,,,"{""compass"": ""ICM20948"", ""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo"", ""gnss_module"": ""u-blox M8N"", ""imu"": ""ICM20948 (accel+gyro+mag)"", ""processor"": ""STM32H757 dual-core"", ""rtk_capable"": ""yes (with base station)""}"
ELEC-CUBEPILOT-HERE4-2026-05-09,electronics,CubePilot,Here4,GPS_RECEIVER,852691,TWN,AUS,Tier 2 Triangulated,framework_listed,vendor_datasheet,https://docs.cubepilot.org/user-guides/here-4/here-4-manual,ok,200.0,150.0,250.0,True,,,,,,"{""accuracy_rtk"": ""0.01 m + 1ppm CEP"", ""compass"": ""RM3100"", ""constellation_support"": ""GPS;GLONASS;BeiDou;Galileo;QZSS"", ""gnss_module"": ""u-blox NEO-F9P (L1/L5)"", ""imu"": ""ICM42688"", ""processor"": ""STM32H757 dual-core"", ""rtk_capable"": ""yes (dual-band L1/L5)"", ""update_rate_rtk"": ""20 Hz""}"
ELEC-CUBEPILOT-HERELINKV1.1-2026-05-09,electronics,CubePilot,Herelink v1.1,GROUND_CONTROL_STATION,852692,CHN,AUS,Tier 2 Triangulated,none,vendor_datasheet,https://docs.cubepilot.org/user-guides/herelink/herelink-overview,ok,600.0,500.0,700.0,True,,536.0,,,,"{""battery_capacity"": ""4950 mAh"", ""battery_life"": ""4 hours"", ""control_range_fcc"": ""20 km"", ""display_brightness"": ""1000 nits"", ""display_resolution"": ""1920x1080 px"", ""display_size"": ""5.46 inches"", ""video_latency"": ""110 ms""}"
ELEC-CURRAWONGENGINEERING-VELOCITY100A-2026-05-09,electronics,Currawong Engineering,Velocity 100A,ESC_BLDC,850440,AUS,AUS,Tier 3 Inferred,vendor_claimed,vendor_datasheet,https://power4flight.com/wp-content/uploads/2018/04/CE1101.d01-Datasheet-ESC-Velocity-US.pdf,bot_blocked,275.0,200.0,350.0,True,,,,,,"{""firmware"": ""Currawong proprietary"", ""max_continuous_current"": ""100 A"", ""protocol_support"": ""CAN;PKT""}"
ELEC-CURRAWONGENGINEERING-VELOCITYHC-2026-05-09,electronics,Currawong Engineering,Velocity HC,ESC_BLDC,850440,AUS,AUS,Tier 3 Inferred,none,vendor_datasheet,https://www.currawongeng.com/velocity-esc/,ok,,,,False,,350.0,,,,"{""burst_current"": ""500 A"", ""continuous_current"": ""250 A"", ""eRPM_max"": ""250000 eRPM"", ""max_power"": ""15000 W""}"
